statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
73311;Turnover tax statistics (advance returns);JAHR;Year;2018;DINSG;Germany;DG;Germany;7287509934;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2018;DINSG;Germany;DG;Germany;-;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;
73311;Turnover tax statistics (advance returns);JAHR;Year;2018;DINSG;Germany;DG;Germany;918607936;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2018;DINSG;Germany;DG;Germany;1094354488;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2018;DINSG;Germany;DG;Germany;814762680;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2018;DINSG;Germany;DG;Germany;175747062;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2018;DINSG;Germany;DG;Germany;3279136;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2007;DINSG;Germany;DG;Germany;5148264718;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2007;DINSG;Germany;DG;Germany;5599113377;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;
73311;Turnover tax statistics (advance returns);JAHR;Year;2007;DINSG;Germany;DG;Germany;671146425;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2007;DINSG;Germany;DG;Germany;797242171;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2007;DINSG;Germany;DG;Germany;717256687;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2007;DINSG;Germany;DG;Germany;126370762;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2007;DINSG;Germany;DG;Germany;3140509;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2017;DINSG;Germany;DG;Germany;6360801562;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2017;DINSG;Germany;DG;Germany;6991643300;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2017;DINSG;Germany;DG;Germany;-;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;
73311;Turnover tax statistics (advance returns);JAHR;Year;2017;DINSG;Germany;DG;Germany;866862871;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2017;DINSG;Germany;DG;Germany;1037645815;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2017;DINSG;Germany;DG;Germany;785826060;EUR 1000;STR056;Turnover tax on supplies and services;e
